application_id,age,annual_income,loan_amount,loan_term_months,credit_score,employment_years,home_ownership,purpose,application_status
APP101643,50,596970,934450,240,455,26,Own,Education,Rejected
APP101644,27,2443777,764123,180,410,5,Own,Business,Approved
APP101645,35,1740850,1017438,36,657,23,Own,Business,Approved
APP101646,37,1892060,358906,240,640,4,Own,Personal,Pending
APP101647,53,760884,973536,120,680,36,Own,Education,Rejected
APP101648,68,2571247,1389112,12,471,16,Mortgage,Auto,Approved
APP101649,61,2808667,1470487,84,590,10,Mortgage,Business,Approved
APP101650,30,1338206,533935,120,811,39,Own,Business,Rejected
APP101651,21,458936,721638,240,636,2,Mortgage,Auto,Approved
APP101652,23,2576561,1074504,180,813,31,Mortgage,Home,Approved
APP101653,50,2684699,1060056,60,538,20,Rent,Auto,Approved
APP101654,28,1618125,1594068,36,324,27,Own,Home,Approved
APP101655,32,1821616,811065,24,718,10,Mortgage,Home,Rejected
APP101656,62,824501,1358331,12,553,35,Rent,Medical,Rejected
APP101657,63,388924,1773320,120,323,18,Own,Personal,Approved
APP101658,62,2843607,631829,360,376,16,Mortgage,Home,Pending
APP101659,33,1552281,1654795,12,472,18,Mortgage,Education,Rejected
APP101660,51,969918,699090,180,405,11,Mortgage,Auto,Rejected
APP101661,50,2141051,702065,84,677,12,Own,Medical,Approved
APP101662,30,273364,1324060,24,636,5,Rent,Education,Approved
APP101663,48,423832,1262482,36,481,19,Rent,Auto,Rejected
APP101664,46,879487,1121462,36,346,18,Mortgage,Business,Rejected
APP101665,40,1461817,500891,120,343,15,Mortgage,Education,Approved
APP101666,57,1226725,237967,36,821,39,Rent,Auto,Approved
APP101667,54,724571,1822443,240,490,4,Rent,Auto,Approved
APP101668,47,1183779,1754283,48,359,36,Rent,Home,Approved
APP101669,56,1134952,1779008,24,692,34,Mortgage,Personal,Approved
APP101670,58,1669069,1049595,12,779,0,Mortgage,Medical,Approved
APP101671,48,1775676,1774849,60,367,28,Mortgage,Personal,Approved
APP101672,34,2672755,973053,60,820,8,Rent,Education,Pending
APP101673,58,2458979,197227,180,699,1,Mortgage,Education,Rejected
APP101674,56,1018547,436956,60,438,34,Mortgage,Home,Approved
APP101675,69,2727469,581574,24,727,4,Own,Education,Approved
APP101676,28,1658157,785137,36,531,11,Mortgage,Home,Approved
APP101677,41,725497,1881154,84,650,3,Own,Personal,Approved
APP101678,66,1152389,699008,48,369,5,Rent,Medical,Rejected
APP101679,46,2276934,1244603,120,434,2,Own,Auto,Approved
APP101680,67,2500964,577934,360,726,33,Rent,Personal,Pending
APP101681,21,1247548,1304383,48,743,2,Rent,Business,Approved
APP101682,22,641284,1156442,84,306,30,Own,Education,Pending
APP101683,60,737283,343336,240,418,6,Mortgage,Personal,Rejected
APP101684,38,489828,951436,36,634,36,Rent,Personal,Rejected
APP101685,46,2156465,255521,84,799,33,Rent,Auto,Pending
APP101686,41,1608386,1783935,48,671,25,Mortgage,Personal,Approved
APP101687,40,1463312,1423055,120,689,33,Rent,Business,Approved
APP101688,67,2081285,1885620,180,514,11,Rent,Auto,Approved
APP101689,25,2520265,1757461,24,330,31,Rent,Personal,Rejected
APP101690,58,2427470,477973,24,722,8,Rent,Business,Pending
APP101691,64,584005,1429092,12,740,24,Mortgage,Home,Approved
APP101692,53,1850949,245205,12,544,36,Own,Home,Rejected
APP101693,40,2671039,1923169,12,579,28,Mortgage,Auto,Approved
APP101694,28,2366779,1581408,180,429,10,Mortgage,Home,Approved
APP101695,54,1122355,1376938,360,549,29,Own,Education,Rejected
APP101696,43,1299588,1989979,60,433,35,Mortgage,Education,Approved
APP101697,28,2692548,1701470,240,531,35,Rent,Personal,Approved
APP101698,38,292029,1734020,180,373,29,Rent,Auto,Rejected
APP101699,68,1671175,245247,240,634,29,Mortgage,Business,Approved
APP101700,34,525078,96209,180,436,31,Own,Business,Approved
APP101701,29,2704846,1924163,24,699,29,Own,Education,Approved
APP101702,54,308423,539963,84,585,5,Own,Medical,Approved
APP101703,30,265495,881480,84,793,32,Mortgage,Auto,Rejected
APP101704,66,1121042,134517,120,421,7,Rent,Education,Pending
APP101705,63,760464,1264974,180,450,22,Mortgage,Home,Approved
APP101706,69,1587375,1650519,24,433,13,Mortgage,Education,Rejected
APP101707,65,1038793,1691404,120,647,8,Mortgage,Home,Rejected
APP101708,32,1197688,1183743,240,358,11,Rent,Medical,Rejected
APP101709,31,1781782,1339586,24,678,3,Rent,Auto,Rejected
APP101710,37,1769678,1051751,60,751,17,Rent,Personal,Approved
APP101711,44,2817807,919982,240,671,16,Mortgage,Home,Rejected
APP101712,64,1545705,1131177,12,374,16,Own,Auto,Approved
APP101713,56,1779848,1874994,24,571,3,Mortgage,Home,Approved
APP101714,52,2098239,542279,240,593,24,Rent,Education,Approved
APP101715,64,687851,966874,24,515,6,Own,Business,Approved
APP101716,52,2067494,1223194,180,556,34,Rent,Education,Approved
APP101717,39,2613352,1161783,360,720,0,Mortgage,Business,Pending
APP101718,41,1090579,109800,60,759,2,Rent,Personal,Approved
APP101719,46,699352,610304,60,465,12,Own,Home,Approved
APP101720,25,1169400,1309722,60,481,16,Mortgage,Education,Pending
APP101721,57,970108,1403487,48,414,38,Mortgage,Business,Approved
APP101722,52,1838413,1482145,48,521,21,Mortgage,Business,Approved
APP101723,56,2618460,1983170,84,600,15,Own,Home,Rejected
APP101724,47,1870010,1362401,240,693,33,Rent,Auto,Pending
APP101725,59,551432,1180351,360,447,9,Rent,Education,Rejected
APP101726,67,1081159,697629,240,419,35,Own,Business,Approved
APP101727,48,2130082,772318,24,318,16,Own,Medical,Approved
APP101728,42,1124890,1661212,48,351,12,Own,Education,Rejected
APP101729,26,1841894,963972,180,328,12,Rent,Business,Pending
APP101730,59,2143326,1445310,84,414,0,Mortgage,Auto,Approved
APP101731,65,1121669,292042,48,682,26,Own,Home,Pending
APP101732,55,2012750,300179,48,726,23,Rent,Education,Rejected
APP101733,63,1314726,470176,24,836,25,Mortgage,Education,Approved
APP101734,63,578142,430531,48,600,26,Own,Home,Approved
APP101735,60,1242109,1233631,60,550,1,Rent,Personal,Approved
APP101736,45,1434917,1292361,60,795,35,Own,Auto,Pending
APP101737,25,206683,1137906,84,381,20,Mortgage,Auto,Approved
APP101738,21,2699577,614361,36,647,27,Mortgage,Education,Rejected
APP101739,31,1678091,1174508,36,750,1,Rent,Medical,Approved
APP101740,42,301655,282894,240,576,30,Mortgage,Business,Rejected
APP101741,57,2630377,972029,60,444,27,Own,Education,Approved
APP101742,43,2594459,352189,36,642,14,Mortgage,Personal,Pending
APP101743,22,233736,199659,120,848,37,Mortgage,Home,Approved
APP101744,31,656898,372953,84,430,26,Mortgage,Education,Rejected
APP101745,68,1218623,266713,84,610,36,Own,Business,Rejected
APP101746,69,1620296,981692,36,327,32,Own,Education,Approved
APP101747,39,2232137,1114353,180,428,8,Mortgage,Personal,Pending
APP101748,60,1912809,1234401,24,722,39,Mortgage,Personal,Approved
APP101749,56,228362,907445,240,573,29,Mortgage,Education,Pending
APP101750,66,2043909,393984,60,409,7,Mortgage,Medical,Approved
APP101751,64,2763111,90734,60,484,31,Own,Medical,Rejected
APP101752,51,1673382,1439368,48,366,17,Mortgage,Education,Pending
APP101753,40,1473790,1966361,60,729,34,Mortgage,Medical,Pending
APP101754,51,1031931,597974,120,819,6,Rent,Business,Approved
APP101755,36,2871951,449172,60,358,10,Rent,Home,Approved
APP101756,38,292968,657538,24,431,13,Mortgage,Home,Rejected
APP101757,50,1002882,468057,84,772,18,Own,Home,Approved
APP101758,48,588382,485822,36,784,25,Mortgage,Auto,Pending
APP101759,49,2625572,1014344,24,722,8,Rent,Auto,Approved
APP101760,39,1551294,1581151,240,693,28,Own,Home,Approved
APP101761,41,2782690,1438974,48,774,0,Mortgage,Business,Rejected
APP101762,21,2062442,1921636,84,505,13,Own,Education,Approved
APP101763,50,1759130,746846,24,793,26,Mortgage,Business,Approved
APP101764,49,1648923,1010374,48,788,10,Rent,Business,Approved
APP101765,66,767497,791602,48,426,17,Own,Auto,Pending
APP101766,45,1773734,131959,24,340,24,Own,Business,Rejected
APP101767,43,2118692,807564,360,587,9,Mortgage,Medical,Pending
APP101768,24,2902962,558110,48,717,38,Own,Auto,Approved
APP101769,30,1737138,983509,84,768,33,Rent,Auto,Approved
APP101770,37,2828742,358198,84,378,38,Mortgage,Business,Approved
APP101771,39,2844683,1496223,60,507,19,Mortgage,Personal,Approved
APP101772,38,1663148,1693386,84,723,13,Mortgage,Business,Approved
APP101773,40,1429961,1923582,84,333,39,Rent,Personal,Approved
APP101774,58,599569,215465,12,698,29,Mortgage,Home,Approved
APP101775,27,951838,279384,120,460,31,Own,Home,Rejected
APP101776,37,2661461,1934628,24,312,7,Mortgage,Education,Approved
APP101777,28,587203,1704025,60,433,34,Own,Auto,Approved
APP101778,36,1311762,1197601,48,708,21,Mortgage,Home,Approved
APP101779,54,2156173,676992,60,779,30,Own,Auto,Approved
APP101780,23,873741,1059592,12,344,33,Own,Auto,Rejected
APP101781,37,2927506,1094520,180,555,4,Mortgage,Medical,Rejected
APP101782,22,2018555,1702333,60,410,3,Rent,Personal,Rejected
APP101783,67,279362,1082325,12,676,2,Mortgage,Education,Approved
APP101784,56,892082,103717,12,730,25,Rent,Medical,Approved
APP101785,32,2273246,1414200,84,830,36,Mortgage,Medical,Rejected
APP101786,30,2616936,1565447,120,495,1,Rent,Auto,Pending
APP101787,25,2795405,631241,84,464,5,Rent,Education,Approved
APP101788,44,2583276,277377,180,470,19,Own,Medical,Approved
APP101789,57,409388,327306,180,719,15,Rent,Education,Rejected
APP101790,49,2243123,1689517,240,545,4,Rent,Education,Pending
APP101791,64,508476,922708,360,312,24,Rent,Medical,Approved
APP101792,37,414342,1081893,240,822,36,Rent,Business,Approved
APP101793,34,2137479,1923208,180,357,8,Own,Education,Rejected
APP101794,44,1538863,169202,60,811,0,Rent,Medical,Rejected
APP101795,30,2014297,451582,84,389,9,Rent,Personal,Approved
APP101796,68,2584157,1674827,120,596,7,Own,Education,Approved
APP101797,30,392716,1103275,24,472,18,Rent,Education,Rejected
APP101798,44,1677085,103262,120,678,4,Mortgage,Home,Rejected
APP101799,46,2536383,1420629,84,522,14,Mortgage,Home,Rejected
APP101800,23,1432820,319822,84,502,4,Rent,Medical,Approved
APP101801,43,1665586,1575181,240,562,27,Mortgage,Home,Approved
APP101802,43,1593989,1605757,120,834,18,Mortgage,Medical,Rejected
APP101803,33,2740152,1657594,360,435,3,Mortgage,Auto,Approved
APP101804,27,339701,956498,360,421,1,Own,Business,Approved
APP101805,23,2658374,572256,240,336,19,Rent,Personal,Approved
APP101806,21,2485872,1768707,36,706,23,Mortgage,Medical,Approved
APP101807,44,2475021,1139595,24,673,6,Own,Education,Rejected
APP101808,25,1354404,1289087,36,635,12,Rent,Medical,Approved
APP101809,68,1644516,316212,180,313,24,Rent,Education,Rejected
APP101810,32,1233154,1265881,240,735,18,Rent,Medical,Rejected
APP101811,52,904789,1181181,240,746,4,Own,Home,Approved
APP101812,54,2651216,619858,120,820,15,Own,Auto,Pending
APP101813,45,1616731,1545364,120,811,7,Own,Business,Approved
APP101814,64,2225369,310677,360,445,37,Mortgage,Personal,Rejected
APP101815,26,482271,1452791,120,691,32,Mortgage,Personal,Approved
APP101816,32,2408993,1924286,24,521,12,Mortgage,Education,Pending
APP101817,33,2044769,1156150,84,628,9,Own,Business,Approved
APP101818,27,2993308,254355,48,483,5,Mortgage,Business,Rejected
APP101819,35,575136,1128951,120,662,29,Rent,Medical,Approved
APP101820,36,1712113,1081570,120,824,36,Own,Home,Approved
APP101821,58,1631284,1126763,36,659,10,Own,Home,Approved
APP101822,35,1707518,581508,36,807,25,Rent,Business,Approved
APP101823,63,352269,1270868,12,813,9,Mortgage,Home,Approved
APP101824,58,1524741,565074,36,365,36,Rent,Auto,Approved
APP101825,65,1038634,1137838,240,831,11,Rent,Business,Rejected
APP101826,26,1928589,1209443,120,750,3,Rent,Auto,Approved
APP101827,69,849825,1309453,360,535,35,Mortgage,Auto,Approved
APP101828,51,1418145,1605971,360,630,37,Own,Education,Pending
APP101829,69,1936088,1770944,240,640,15,Rent,Personal,Rejected
APP101830,38,379327,1565499,24,733,36,Mortgage,Education,Approved
APP101831,67,2403002,1601945,48,742,9,Rent,Personal,Approved
APP101832,49,2204057,1744163,12,356,10,Rent,Home,Approved
APP101833,24,360448,522828,12,300,21,Mortgage,Home,Rejected
APP101834,41,381260,621160,36,435,24,Rent,Home,Pending
APP101835,27,2580794,1089456,36,590,15,Rent,Medical,Rejected
APP101836,67,993326,958215,12,767,31,Own,Auto,Pending
APP101837,35,2610149,1419143,240,659,31,Mortgage,Home,Rejected
APP101838,31,1597907,68202,84,374,4,Mortgage,Auto,Pending
APP101839,48,1158353,321016,120,695,39,Rent,Personal,Rejected
APP101840,41,965968,1506372,120,557,6,Rent,Education,Rejected
APP101841,25,2045211,1652834,360,503,21,Own,Education,Rejected
APP101842,61,507235,639569,24,725,16,Own,Home,Rejected
APP101843,62,1327316,656330,48,462,18,Own,Personal,Approved
APP101844,57,1168397,1144912,48,640,5,Own,Auto,Approved
APP101845,51,631734,980379,84,400,13,Mortgage,Home,Approved
APP101846,40,1187902,380135,84,510,1,Rent,Personal,Approved
APP101847,47,1680254,1025897,180,607,38,Mortgage,Medical,Pending
APP101848,46,2097176,1647829,84,643,5,Mortgage,Business,Rejected
APP101849,29,441807,1472610,36,806,19,Mortgage,Medical,Approved
APP101850,25,2642714,1643680,84,459,8,Own,Education,Approved
APP101851,33,2659722,1305448,360,793,7,Own,Business,Approved
APP101852,43,2137536,1761033,84,749,15,Own,Education,Rejected
APP101853,28,2788011,537151,84,498,38,Rent,Business,Pending
APP101854,26,1398248,139577,24,377,19,Rent,Medical,Approved
APP101855,62,2500516,272377,12,442,38,Own,Business,Approved
APP101856,39,2236348,1985294,36,662,33,Own,Home,Pending
APP101857,49,1775078,1299011,12,734,17,Own,Business,Rejected
APP101858,46,702614,533169,60,637,36,Own,Education,Pending
APP101859,57,1761276,1715490,240,699,13,Rent,Business,Approved
APP101860,57,2723778,653395,60,356,20,Mortgage,Business,Approved
APP101861,35,2956900,1214693,120,578,27,Mortgage,Business,Rejected
APP101862,62,1454586,536204,240,781,23,Rent,Medical,Approved
APP101863,39,894124,235034,180,514,33,Rent,Medical,Rejected
APP101864,61,2293021,571688,120,795,6,Own,Medical,Rejected
APP101865,40,412655,494936,180,368,19,Rent,Business,Approved
APP101866,26,623060,1127689,36,839,26,Rent,Auto,Approved
APP101867,58,1773434,90350,60,732,13,Mortgage,Auto,Rejected
APP101868,22,2972569,517630,48,645,34,Rent,Medical,Pending
APP101869,58,1120599,1157153,180,640,12,Own,Medical,Approved
APP101870,23,1441307,817854,60,815,12,Mortgage,Home,Rejected
APP101871,31,1102548,1290079,360,507,13,Mortgage,Auto,Approved
APP101872,50,1433412,1328432,24,390,27,Rent,Personal,Pending
APP101873,67,219838,1932482,24,806,4,Rent,Home,Rejected
APP101874,41,1865223,1680251,180,356,5,Mortgage,Home,Approved
APP101875,26,1869470,495035,180,663,31,Own,Medical,Rejected
APP101876,32,1083577,1400845,120,446,8,Mortgage,Home,Rejected
APP101877,64,939294,1273113,48,812,4,Own,Auto,Rejected
APP101878,56,2332493,1208929,12,836,10,Rent,Medical,Approved
APP101879,25,726003,1608012,48,561,15,Rent,Home,Rejected
APP101880,39,331787,338070,60,593,1,Mortgage,Personal,Rejected
APP101881,33,313209,781593,60,550,33,Mortgage,Business,Approved
APP101882,29,2668910,1641425,360,534,4,Mortgage,Business,Approved
APP101883,62,1220212,1789720,240,816,16,Rent,Personal,Pending
APP101884,51,485130,122686,180,458,8,Rent,Home,Rejected
APP101885,29,2661112,969362,12,828,11,Rent,Home,Approved
APP101886,52,616144,565173,24,658,1,Mortgage,Auto,Pending
APP101887,41,1142678,377510,60,829,37,Rent,Education,Approved
APP101888,24,257924,161264,120,637,37,Mortgage,Medical,Rejected
APP101889,43,2101407,1099196,120,751,5,Rent,Home,Approved
APP101890,30,2158042,1351486,36,569,7,Own,Education,Approved
APP101891,33,2318331,1085956,24,554,35,Rent,Education,Pending
APP101892,64,936522,768323,48,441,16,Own,Auto,Rejected
APP101893,55,1118682,1554050,180,415,2,Mortgage,Education,Approved
APP101894,27,2826735,1321494,360,320,5,Rent,Auto,Pending
APP101895,62,2500594,1821433,360,511,16,Own,Home,Pending
APP101896,49,304039,726710,84,844,22,Rent,Business,Rejected
APP101897,63,2137263,515986,12,817,25,Rent,Medical,Approved
APP101898,57,2475671,938694,360,680,6,Mortgage,Education,Approved
APP101899,37,1765878,1038397,24,500,14,Own,Business,Rejected
APP101900,47,1991739,943023,36,586,10,Own,Personal,Pending
APP101901,47,202778,1673193,360,716,21,Rent,Medical,Approved
APP101902,56,284146,138882,84,301,12,Rent,Personal,Approved
APP101903,33,298254,1079147,24,808,8,Own,Medical,Approved
APP101904,37,645134,888941,84,779,32,Rent,Personal,Approved
APP101905,32,2974424,461185,12,834,22,Mortgage,Medical,Rejected
APP101906,35,1976189,1300075,48,351,18,Rent,Medical,Approved
APP101907,28,2390394,1612598,360,822,5,Mortgage,Personal,Rejected
APP101908,22,1027638,1114801,36,638,2,Rent,Education,Rejected
APP101909,67,2825182,215655,240,605,31,Own,Auto,Approved
APP101910,24,756961,196803,84,398,38,Rent,Business,Pending
APP101911,64,2726448,872179,120,571,23,Rent,Personal,Approved
APP101912,21,286223,1352709,180,500,1,Own,Personal,Approved
APP101913,59,257240,661343,84,844,19,Rent,Business,Approved
APP101914,37,420912,652282,12,487,11,Rent,Home,Approved
APP101915,46,2417172,1727214,360,420,2,Mortgage,Auto,Approved
APP101916,34,920992,78147,60,821,5,Own,Business,Pending
APP101917,45,1463208,205482,120,403,19,Own,Education,Approved
APP101918,43,1519676,353411,84,798,17,Own,Education,Approved
APP101919,46,2410762,1968001,120,830,22,Own,Auto,Rejected
APP101920,40,1176455,1020241,48,469,27,Own,Home,Pending
APP101921,47,218804,358661,240,679,10,Mortgage,Education,Approved
APP101922,61,1282135,655283,36,739,11,Own,Education,Approved
APP101923,42,1006958,1940367,120,595,27,Own,Personal,Approved
APP101924,38,2246463,1404046,84,684,7,Rent,Home,Approved
APP101925,27,2303706,486202,84,372,3,Mortgage,Education,Approved
APP101926,38,457481,519274,12,584,34,Own,Medical,Rejected
APP101927,27,2420458,196163,48,582,8,Own,Auto,Approved
APP101928,29,397377,1556952,12,612,4,Mortgage,Auto,Approved
APP101929,67,1935200,317937,84,820,29,Rent,Home,Rejected
APP101930,25,1289993,608630,120,754,21,Rent,Business,Approved
APP101931,44,1043517,729326,84,632,5,Rent,Medical,Approved
APP101932,61,1552921,1260684,180,522,34,Rent,Education,Rejected
APP101933,67,1069015,1232322,48,522,9,Own,Education,Approved
APP101934,28,2422818,1608471,48,311,27,Own,Personal,Approved
APP101935,29,2906939,629677,60,603,26,Rent,Education,Approved
APP101936,39,2484237,801834,36,439,33,Rent,Education,Rejected
APP101937,48,1429794,807825,240,788,29,Mortgage,Personal,Rejected
APP101938,68,1609198,141269,240,726,28,Rent,Auto,Approved
APP101939,31,1451951,1488267,60,802,2,Mortgage,Medical,Approved
APP101940,29,2421913,1094118,180,848,37,Mortgage,Auto,Approved
APP101941,33,1746531,977576,12,520,5,Own,Business,Approved
APP101942,63,1510750,1991047,24,536,10,Own,Auto,Rejected
APP101943,22,1346606,398749,36,635,17,Own,Business,Pending
APP101944,39,1250127,1939534,48,537,11,Rent,Education,Approved
APP101945,26,1747480,1376725,36,453,23,Own,Auto,Approved
APP101946,28,2129186,480993,84,689,2,Own,Personal,Rejected
APP101947,65,1410539,1373113,180,548,18,Own,Medical,Approved
APP101948,21,2458651,1523608,60,818,13,Rent,Home,Approved
APP101949,36,2514801,756827,60,421,25,Mortgage,Business,Pending
APP101950,65,1401419,722656,12,544,20,Own,Personal,Approved
APP101951,50,2745342,1678613,36,592,30,Rent,Personal,Approved
APP101952,24,684516,362531,240,800,6,Mortgage,Auto,Approved
